ID,Domain,Phylum,Class,Order,Family,Genus,Species
950162d8e4f8cc958657f6293cb54ba8,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,uncultured planctomycete,uncultured planctomycete
4e36399dc54f557abcc45382bd13fc04,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02 marine group,uncultured organism
2552fdbca988586d07bbce3a6312d7aa,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,
ee5d9e9a43285a73d99b691375f1a8c6,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome,marine metagenome,marine metagenome,marine metagenome
258741eb2c53d21be03f2ac52161d5c8,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,Izimaplasma,
42cbf9afd0924b2f531c8dcf37bce988,Bacteria,0.9999999115,,,,,
3660d44d4d3387620f8b751eba4c8b8c,Bacteria,0.9999952128,,,,,
9b7620a6479539bac61d261a508066a2,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92 clade,
5e8bcbc4b75395db83ef191f13069414,Bacteria,Planctomycetes,OM190,marine metagenome,marine metagenome,marine metagenome,marine metagenome
d646d0d381122025a9831273548a0ca2,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,,,
1a5c396f47546ba692a8e8c5b5ec21ec,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,L21-RPul-D3,uncultured bacterium,uncultured bacterium
6ab5afabf6738aa19dee73775282cb4a,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,uncultured,uncultured planctomycete
4bcf06def7438ea7e0aa1d4844c77964,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,uncultured archaeon,uncultured archaeon,uncultured archaeon
2a987b94796331d9df9fe2483476fbb6,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04 marine group,
5e4b29bdddbe6ffc4ec32c0c95fea5fe,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
605262c5ed36fc502533bf22379c0979,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
217b10610e54640db082a57caa3eada6,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thiohalophilus,uncultured Thioalkalispiraceae bacterium
dfce34eafbf949b3e1a1801b9c2d1738,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio giganteus
6418905997620ce7ad34fce51b8f4721,Bacteria,Acidobacteria,Subgroup 21,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
d072ad7aa8a4f32d4d90aeb36e567adb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
03b5a197d148b5cc2b18df596d65279c,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,
066bc49232e97be430b5df9ec0e96196,Bacteria,Planctomycetes,,,,,
c1b517d73f426e38890e528a9892ecf0,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,
e6ca1e9cba9104295608f412bbeef615,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,4572-13,uncultured bacterium,uncultured bacterium
04229b7d92ecbf7047bd548295ceeef0,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,uncultured Planctomyces sp.,uncultured Planctomyces sp.
33dc711988f6c29fad96daaa67a833b5,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,uncultured bacterium
2e1645df9e9634954d140d1c8d8442ff,Bacteria,Acidobacteria,Subgroup 22,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium,uncultured deep-sea bacterium
06f0a8e97e734b7ad5393ad92b05741f,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
bfd826f76247dbda7699d35c15c63ff4,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,Flavobacteriaceae bacterium LE20
a11ea2010cafa794bd5514c5b89eb0b5,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,,
379f5e163eb877d7ad6ad6a7dbab87e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XII,Fusibacter,bacterium WH4-9
6ce4338e90c2cebd8e0de102160bd077,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,uncultured bacterium
3556111b6978860239de19f32414b762,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,
33b37465d7eca0fc058041b606ec9865,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081 sediment group,
d5bf61ebf5479147115ee7486c69a94e,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,
19679888a6c0c93c0615ef1b5aea9f45,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,uncultured Latescibacteria bacterium,uncultured Latescibacteria bacterium
8ad71c883f2684da278a1aae33a8b71d,Bacteria,0.9997516026,,,,,
692196ab04452746aedf1c0047af0462,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote
a99b80be73d067553246931e7d78efee,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
2ab629c8512fcdf97b8ff4956326555a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Pelagibius,uncultured Rhodospirillaceae bacterium
3830e679c095c94dec52a3c9aaf402ed,Bacteria,Planctomycetes,Pla4 lineage,uncultured organism,uncultured organism,uncultured organism,uncultured organism
8423212f92f64c7890b496c634854147,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,uncultured Flavobacteriia bacterium,uncultured Flavobacteriia bacterium
b9711364e870c571e3322ffc8db10a04,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured Planctomycetaceae bacterium
e2f5be44ce6e11866418dd3fceb53ee9,Unassigned,0.8852837409,,,,,
058ac5307e3d860f9863c2f560293373,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,uncultured bacterium,uncultured bacterium
7774404efac5eea612ef6aa78785a39e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured alpha proteobacterium
5c76ae1fd72e31e12498b3b3ca26f8ec,Bacteria,Marinimicrobia (SAR406 clade),,,,,
7da9fceb3ddb1c88fcb507c29ac48b05,Bacteria,Gemmatimonadetes,PAUC43f marine benthic group,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium
6b00cb9af4c713a1a52d2ab59e98aa8d,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
06751b79e94fbfa21136960be394b078,Bacteria,Acidobacteria,Aminicenantia,Aminicenantales,uncultured bacterium,uncultured bacterium,uncultured bacterium
3ff500188cf1f56d0b5b6203e715f0a1,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon
94d7e1c44c4e95f84ec6a3276e469652,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,,
3b4b25327e7958860809bf7f5f07b395,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,uncultured bacterium,uncultured bacterium
b43d33512f2deef5149f81a1c7711748,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
50abb34d7010d7e9cf06324d838889c9,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium
ac9920e73c79fea1ccb3a54f327f7f3d,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
0a89bd9b71b821ddb6d34a2e6de0e2e0,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,
85327016a03b419f512d339ec17094be,Bacteria,0.9956681277,,,,,
73b5d0c4a7e4cc72034a373b848a3b5c,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
5ad92f79c085ea5fed977da40118cf80,Bacteria,0.8358928421,,,,,
5fd1475bdcd9ebe64dcc79662631a5c6,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
754b3fb72508ab6a5e6ad405bdbb0fec,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
470460dcaadd551ad635e7ec51bcb8b7,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,metagenome,metagenome,metagenome
9b6a684c188abb3bbcf97aaed27a83f7,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium JGI 0000113-D11,Marinimicrobia bacterium JGI 0000113-D11,Marinimicrobia bacterium JGI 0000113-D11,Marinimicrobia bacterium JGI 0000113-D11,Marinimicrobia bacterium JGI 0000113-D11
4305488c51bb6627ad87330d36494158,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured alpha proteobacterium
ffbff232677c11d05c93883ff4ce4416,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,
c620cab9a9fb3465e957c3e377fbcbd6,Bacteria,Acidobacteria,Subgroup 21,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium,uncultured Acidobacteria bacterium
1bdb80170d7509c42b53ec438831925f,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,uncultured Chloroflexi bacterium
72940737155d67a503297c1d6a825fb1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
1f8183dc9882b8ab9fd3e6d8f54710de,Unassigned,0.9358030998,,,,,
444d080f0ccd0679289779e9493167fd,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
e131fd150d0ba27bf925a668d3740d7c,Bacteria,Chloroflexi,Anaerolineae,SBR1031,,,
5ae8f53c8ede7dce63d13dd2137ef6f2,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfocapsa,uncultured Desulfocapsa sp.
bd4cdc60bb0843ffa54b6fd50a58946e,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,
a184cb89ec6d152ed99d08b4273fa760,Archaea,Asgardaeota,Lokiarchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
4bce0d565872c76acffa14951276041b,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
911725c8c8355e651f262a8ff816d50d,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353 marine group,uncultured gamma proteobacterium,uncultured gamma proteobacterium,uncultured gamma proteobacterium
75bef6f987f59c27122312ffd29cecc7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,
2d2a6589aaecc75d5d715db3c675915c,Bacteria,0.9999714414,,,,,
333731aa414b63a0786849338c216251,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
f6aa1656133a635318cdad301cfb509b,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
5749a274b54ebf4aae99b043fa582285,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
918903ec47593f8396a8e72d24afe3a0,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,uncultured Spirochaetes bacterium
4ff53e2223bfb0c63245ef25ca29aae6,Archaea,Euryarchaeota,Thermoplasmata,uncultured,,,
89e55d268f423ce2d3ea71a08ff13126,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
71a462cd2c025fae16dc68cc12082472,Bacteria,Marinimicrobia (SAR406 clade),uncultured organism,uncultured organism,uncultured organism,uncultured organism,uncultured organism
511cf65966638be3e75d381cfce3ab44,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,,
bde169e48417d164376709c97f63bda9,Unassigned,0.9513625895,,,,,
cfa786792c957836287a1c0323affa80,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
dc49cd1d22eb1eb9eb31d9d6cdd5018a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodopirillaceae,Defluviicoccus,uncultured alpha proteobacterium
8a2b45a0affcac8653411794fb5f2cbd,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured organism
146e2af9fb60a86399d4b5070532de39,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
1bd4d730e62995ddd018963a7213b923,Bacteria,WS2,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
f4c7be159b5b4e41d6140e3e40443699,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,uncultured Deferribacteres bacterium,uncultured Deferribacteres bacterium
b1c71bb23b99171efac3daa655d38a50,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,,
5607b554d105e89a16dd168c4c9ffba9,Unassigned,0.7953551713,,,,,
40b7bd648860d8da884803566ef54011,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
31faca0f536c744439842a87d77385d8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
62d8b0e8831d54af3602b6698c5097b3,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,
6aea92eef8c903f41a3af19bc86978fb,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
f1e829c3d01e4ead89deaa591a27b9d7,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,uncultured Deferribacteres bacterium,uncultured Deferribacteres bacterium
3b7056891b49232f78b1fa224a18f5af,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,uncultured Planctomycetales bacterium
e15c3b1d380431f2c404de4d93d2fd76,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
c75f486725c6463fd70307e0063d3a0d,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,,,
c9700ff6f7ca8afba774bd9a7970bdeb,Bacteria,Verrucomicrobia,Verrucomicrobiae,Arctic97B-4 marine group,metagenome,metagenome,metagenome
33b57e2c0aad9917fe2cd55af9115b6c,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,,
4687a1d0e3b8abb598308e28ae49215f,Archaea,Euryarchaeota,Thermoplasmata,uncultured,uncultured eukaryote,uncultured eukaryote,uncultured eukaryote
d093b7f14ce8118c9f668f4d45fb1cc7,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,,,
8d935a91e7b7944d399d2fe273253c69,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,uncultured alpha proteobacterium,uncultured alpha proteobacterium
c2bd2ee0b90d83d26f71023ebf146808,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,uncultured organism
fa45be172e82b7f242bd0756c4699d7f,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
baa73cdcabd8a4c71859afc235f35d41,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,
3db253e095955629bad363cbb8db5deb,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium PCC-6307,
76af64cef7da33f8083e0b0e386bb85f,Bacteria,Planctomycetes,OM190,,,,
776855582ac04c190de73892f45257ef,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,
91f071d8643ccfa8c7466b2c11cb214a,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,Balneola,uncultured bacterium
9f93bed1c4b2f053a8bf0027eb7e7b47,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured,uncultured beta proteobacterium
a7503564b667588ef5efbe0520cbeff8,Bacteria,Acidobacteria,Subgroup 9,,,,
b2a29b88e6201bf6e82eb9a40c50d896,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,uncultured bacterium,uncultured bacterium,uncultured bacterium
644fe22215e583d16fc9e70051ed9777,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium PCC-6307,
4f5d4a319de51299dc8d7963f4471363,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,,
ff7fb29a5fc5722bf69d341b3b3cbc7e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,,
f10c604abc90ec6bbc400b6651ee3212,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
fcb57281086bd2a74b994b896a5d5671,Bacteria,Planctomycetes,OM190,,,,
8baffa4f0584d55dbe6a54ff0d08e1f6,Bacteria,BRC1,Omnitrophica bacterium OLB16,Omnitrophica bacterium OLB16,Omnitrophica bacterium OLB16,Omnitrophica bacterium OLB16,Omnitrophica bacterium OLB16
0c34f3d18e1f3bdf035bb68d0059b2ee,Bacteria,0.9999953896,,,,,
ad8dbb8ef0874574d4c130a1be2b3dd8,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
c5c76c1aea0b8510dee7fb8bb0aedef4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,human gut metagenome
15b71873bec70ed8f6e41dab37b08018,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,uncultured bacterium
449d1886d8929c1ed4cc347f80d21abf,Archaea,Euryarchaeota,Thermoplasmata,uncultured,,,
6f148d50ae26837ae33608ed89994762,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,uncultured,
8bb5ee313cdb6db228e31a5b139ae329,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,,
d1e40ecbdc465a683dc78dacf6483aa8,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,,,
c907adc256f9d5ad95827168c7c7ce8c,Archaea,Euryarchaeota,Thermoplasmata,uncultured,uncultured archaeon,uncultured archaeon,uncultured archaeon
1cc1d1a3579a49efe159314daed2e2b7,Bacteria,Chloroflexi,Anaerolineae,SBR1031,anaerobic bacterium MO-CFX2,anaerobic bacterium MO-CFX2,anaerobic bacterium MO-CFX2
3c198195a1624c664070a781adf6d252,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
c579eca36a24f0ea98779e4c67f632bd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
6f8ab688214ae32f4d239d275cb0b807,Archaea,Asgardaeota,Lokiarchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
9562c28e13e0ecca90cafcd08ec31328,Bacteria,Chloroflexi,Anaerolineae,,,,
ba830edb8784cd3a7070619719a2f08e,Archaea,Crenarchaeota,Bathyarchaeia,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote
3cb724daac0c2bad466596cd5d5fb8bf,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,,,
e92fc28e0db6fb9b4df69d4b0d534312,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,,
94f24891c38ba76911dc1293465d4de3,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,
58ca833e5a12b8bf350c2666e4cbd521,Unassigned,0.5676762921,,,,,
0cfedbbc1b733bc0ddfabe615ed30da0,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,uncultured bacterium
9b2ba743ce6d8d5c0e2340745d00b5db,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XII,Fusibacter,
a999d3f1125eaff48a5705457ae88460,Bacteria,Elusimicrobia,Rs-M47,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
cd3a9078f1cff154f3834f7d27bd5aa9,Bacteria,Marinimicrobia (SAR406 clade),,,,,
4281c3f859746e490f12e78799e7daac,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,uncultured Oceanibaculum sp.,uncultured Oceanibaculum sp.
ddf51c162a92efcce0cf67c1ee290d32,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
8c2849f301b2b7b51e01bdf279f4f040,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,
8bb3a2834ac21fee1735c79f6e32d611,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,
240e5b7d8f132c536c2e8d1beca3d468,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,uncultured organism
6362b544eb5990579f7f9a82dce82938,Bacteria,Marinimicrobia (SAR406 clade),,,,,
66deb9aab64617ed728d9f4931a526c6,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,uncultured Spirochaeta sp.
99df2fad9acbb417038dd7728bd505db,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081 sediment group,
71f899884f330e60e1e037afcbf834f7,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,,,
a58850ac392589c13f7ef8fda9672797,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,uncultured,
3bae32edc85b5032e21696083eed9ed4,Bacteria,Planctomycetes,OM190,,,,
786c73ecf6307fc3d7c786bbc6c8385f,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
9407e66d9c1f67e96895525a23f8d7f9,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,uncultured organism
4a08d3ff5f7505ca1c363d136ea551cc,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
b143b81c5be3045e039b63e57b7c174a,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
19228c470c681fbe314adad62c540668,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,uncultured bacterium,uncultured bacterium
588a159e8d68f608d17013b354a79228,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
f42c36eae909ebf46c2056745061de4d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ef6c9b630db1c481af4f7b80b0a8f759,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,uncultured organism,uncultured organism
ee1c82fb8e016fe3ba79c0304a9ab7ea,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
7222c9c866581b779a99659c15eacf78,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,
